-20.0,-44557.076,-40393.73
-19.8,-33172.819,-37744.879
-19.6,-37061.376,-35227.723
-19.4,-30129.693,-32837.715
-19.2,-31461.932,-30570.407
-19.0,-16365.5,-28421.448
-18.8,-30935.321,-26386.581
-18.6,-31573.506,-24461.646
-18.4,-23560.855,-22642.573
-18.2,-25778.984,-20925.389
-18.0,-12190.133,-19306.209
-17.8,-23308.988,-17781.24
-17.6,-21036.008,-16346.781
-17.4,-18465.07,-14999.215
-17.2,-11034.788,-13735.018
-17.0,-9729.878,-12550.747
-16.8,-10495.971,-11443.05
-16.6,-6571.677,-10408.656
-16.4,-713.256,-9444.38
-16.2,-2946.437,-8547.119
-16.0,-12451.453,-7713.851
-15.8,-13095.751,-6941.636
-15.6,2825.024,-6227.612
-15.4,-7710.173,-5568.998
-15.2,-5981.928,-4963.09
-15.0,-12840.859,-4407.26
-14.8,-5608.014,-3898.955
-14.6,-10414.584,-3435.701
-14.4,2372.858,-3015.092
-14.2,-13262.594,-2634.799
-14.0,-8144.943,-2292.564
-13.8,2446.675,-1986.199
-13.6,6378.529,-1713.586
-13.4,4627.983,-1472.676
-13.2,-7982.764,-1261.489
-13.0,-435.451,-1078.109
-12.8,435.363,-920.69
-12.6,-4348.964,-787.446
-12.4,6576.903,-676.659
-12.2,3288.07,-586.673
-12.0,3236.135,-515.892
-11.8,6879.248,-462.782
-11.6,445.669,-425.871
-11.4,1199.517,-403.742
-11.2,6308.335,-395.039
-11.0,-6283.484,-398.462
-10.8,4667.998,-412.767
-10.6,-3256.053,-436.764
-10.4,-6602.132,-469.319
-10.2,6944.78,-509.35
-10.0,3014.316,-555.825
-9.8,-7552.566,-607.767
-9.6,-8411.125,-664.245
-9.4,332.29,-724.38
-9.2,-4179.733,-787.34
-9.0,-8302.675,-852.339
-8.8,9146.057,-918.638
-8.6,-7785.594,-985.544
-8.4,-7101.657,-1052.407
-8.2,-2857.186,-1118.619
-8.0,-5697.632,-1183.616
-7.8,7479.255,-1246.875
-7.6,-2314.041,-1307.91
-7.4,-6451.067,-1366.279
-7.2,-8621.297,-1421.574
-7.0,-5490.309,-1473.426
-6.8,-8953.052,-1521.502
-6.6,-358.471,-1565.504
-6.4,-4619.128,-1605.169
-6.2,6226.369,-1640.264
-6.0,4570.955,-1670.591
-5.8,-878.766,-1695.984
-5.6,-1954.692,-1716.305
-5.4,6329.707,-1731.445
-5.2,-7674.329,-1741.325
-5.0,7625.537,-1745.891
-4.8,-7848.329,-1745.118
-4.6,-5913.752,-1739.005
-4.4,-8574.711,-1727.573
-4.2,-2127.086,-1710.869
-4.0,2804.757,-1688.961
-3.8,2406.504,-1661.94
-3.6,6970.031,-1629.914
-3.4,-118.968,-1593.013
-3.2,1216.717,-1551.385
-3.0,583.428,-1505.193
-2.8,-6044.417,-1454.619
-2.6,3665.026,-1399.86
-2.4,-9827.065,-1341.124
-2.2,6259.015,-1278.638
-2.0,-6268.219,-1212.635
-1.8,1423.844,-1143.365
-1.6,8180.696,-1071.085
-1.4,3406.014,-996.061
-1.2,4153.097,-918.57
-1.0,8132.034,-838.894
-0.8,-7641.017,-757.323
-0.6,6874.972,-674.15
-0.4,-3813.136,-589.676
-0.2,-6750.699,-504.202
-0.0,-8085.518,-418.033
0.2,-5458.678,-331.476
0.4,1693.588,-244.836
0.6,9254.422,-158.42
0.8,-3879.723,-72.532
1.0,-2525.51,12.525
1.2,-7315.408,96.455
1.4,4540.308,178.962
1.6,-3230.432,259.759
1.8,3948.314,338.563
2.0,5387.63,415.102
2.2,4433.328,489.109
2.4,-7520.05,560.327
2.6,5555.368,628.512
2.8,-7138.954,693.429
3.0,1264.574,754.857
3.2,-9723.525,812.587
3.4,-4829.583,866.425
3.6,1221.199,916.194
3.8,-2998.019,961.731
4.0,3510.789,1002.892
4.2,4085.876,1039.551
4.4,-7030.603,1071.602
4.6,4389.277,1098.958
4.8,7131.191,1121.555
5.0,4843.217,1139.35
5.2,-5813.757,1152.324
5.4,-5122.314,1160.484
5.6,8691.128,1163.858
5.8,-5618.663,1162.506
6.0,7405.262,1156.512
6.2,8504.988,1145.987
6.4,-1884.846,1131.075
6.6,-7927.407,1111.949
6.8,-2831.289,1088.811
7.0,6456.018,1061.899
7.2,4005.663,1031.482
7.4,7656.98,997.863
7.6,6141.908,961.383
7.8,-9509.792,922.415
8.0,9679.421,881.374
8.2,-1124.112,838.709
8.4,9614.754,794.911
8.6,-3066.112,750.512
8.8,-7743.918,706.081
9.0,10010.19,662.234
9.2,1979.137,619.627
9.4,-2257.722,578.963
9.6,-700.727,540.987
9.8,-4767.02,506.492
