-20.0,-44557.076,-40155.521
-19.8,-33172.819,-37556.694
-19.6,-37061.376,-35084.534
-19.4,-30129.693,-32734.8
-19.2,-31461.932,-30503.336
-19.0,-16365.5,-28386.073
-18.8,-30935.321,-26379.024
-18.6,-31573.506,-24478.29
-18.4,-23560.855,-22680.05
-18.2,-25778.984,-20980.569
-18.0,-12190.133,-19376.193
-17.8,-23308.988,-17863.347
-17.6,-21036.008,-16438.537
-17.4,-18465.07,-15098.35
-17.2,-11034.788,-13839.45
-17.0,-9729.878,-12658.578
-16.8,-10495.971,-11552.555
-16.6,-6571.677,-10518.275
-16.4,-713.256,-9552.709
-16.2,-2946.437,-8652.903
-16.0,-12451.453,-7815.977
-15.8,-13095.751,-7039.124
-15.6,2825.024,-6319.609
-15.4,-7710.173,-5654.769
-15.2,-5981.928,-5042.012
-15.0,-12840.859,-4478.817
-14.8,-5608.014,-3962.73
-14.6,-10414.584,-3491.367
-14.4,2372.858,-3062.413
-14.2,-13262.594,-2673.616
-14.0,-8144.943,-2322.795
-13.8,2446.675,-2007.831
-13.6,6378.529,-1726.671
-13.4,4627.983,-1477.324
-13.2,-7982.764,-1257.864
-13.0,-435.451,-1066.427
-12.8,435.363,-901.208
-12.6,-4348.964,-760.465
-12.4,6576.903,-642.514
-12.2,3288.07,-545.731
-12.0,3236.135,-468.549
-11.8,6879.248,-409.459
-11.6,445.669,-367.008
-11.4,1199.517,-339.798
-11.2,6308.335,-326.487
-11.0,-6283.484,-325.785
-10.8,4667.998,-336.457
-10.6,-3256.053,-357.318
-10.4,-6602.132,-387.236
-10.2,6944.78,-425.13
-10.0,3014.316,-469.966
-9.8,-7552.566,-520.761
-9.6,-8411.125,-576.579
-9.4,332.29,-636.531
-9.2,-4179.733,-699.775
-9.0,-8302.675,-765.513
-8.8,9146.057,-832.992
-8.6,-7785.594,-901.503
-8.4,-7101.657,-970.38
-8.2,-2857.186,-1038.998
-8.0,-5697.632,-1106.772
-7.8,7479.255,-1173.159
-7.6,-2314.041,-1237.655
-7.4,-6451.067,-1299.793
-7.2,-8621.297,-1359.144
-7.0,-5490.309,-1415.315
-6.8,-8953.052,-1467.951
-6.6,-358.471,-1516.729
-6.4,-4619.128,-1561.36
-6.2,6226.369,-1601.589
-6.0,4570.955,-1637.194
-5.8,-878.766,-1667.981
-5.6,-1954.692,-1693.788
-5.4,6329.707,-1714.484
-5.2,-7674.329,-1729.963
-5.0,7625.537,-1740.149
-4.8,-7848.329,-1744.991
-4.6,-5913.752,-1744.465
-4.4,-8574.711,-1738.569
-4.2,-2127.086,-1727.329
-4.0,2804.757,-1710.789
-3.8,2406.504,-1689.02
-3.6,6970.031,-1662.109
-3.4,-118.968,-1630.166
-3.2,1216.717,-1593.32
-3.0,583.428,-1551.716
-2.8,-6044.417,-1505.518
-2.6,3665.026,-1454.907
-2.4,-9827.065,-1400.077
-2.2,6259.015,-1341.238
-2.0,-6268.219,-1278.612
-1.8,1423.844,-1212.434
-1.6,8180.696,-1142.951
-1.4,3406.014,-1070.421
-1.2,4153.097,-995.108
-1.0,8132.034,-917.29
-0.8,-7641.017,-837.247
-0.6,6874.972,-755.269
-0.4,-3813.136,-671.651
-0.2,-6750.699,-586.692
-0.0,-8085.518,-500.695
0.2,-5458.678,-413.965
0.4,1693.588,-326.811
0.6,9254.422,-239.538
0.8,-3879.723,-152.456
1.0,-2525.51,-65.87
1.2,-7315.408,19.916
1.4,4540.308,104.602
1.6,-3230.432,187.892
1.8,3948.314,269.494
2.0,5387.63,349.126
2.2,4433.328,426.508
2.4,-7520.05,501.374
2.6,5555.368,573.465
2.8,-7138.954,642.53
3.0,1264.574,708.334
3.2,-9723.525,770.652
3.4,-4829.583,829.273
3.6,1221.199,883.999
3.8,-2998.019,934.651
4.0,3510.789,981.064
4.2,4085.876,1023.092
4.4,-7030.603,1060.606
4.6,4389.277,1093.498
4.8,7131.191,1121.682
5.0,4843.217,1145.092
5.2,-5813.757,1163.686
5.4,-5122.314,1177.444
5.6,8691.128,1186.375
5.8,-5618.663,1190.51
6.0,7405.262,1189.91
6.2,8504.988,1184.662
6.4,-1884.846,1174.884
6.6,-7927.407,1160.725
6.8,-2831.289,1142.363
7.0,6456.018,1120.01
7.2,4005.663,1093.912
7.4,7656.98,1064.349
7.6,6141.908,1031.638
7.8,-9509.792,996.13
8.0,9679.421,958.218
8.2,-1124.112,918.331
8.4,9614.754,876.938
8.6,-3066.112,834.553
8.8,-7743.918,791.728
9.0,10010.19,749.06
9.2,1979.137,707.192
9.4,-2257.722,666.812
9.6,-700.727,628.653
9.8,-4767.02,593.498
10.0,8307.864,562.178
10.2,-2890.172,535.575
10.4,6728.361,514.622
10.6,-3364.952,500.303
10.8,-4307.632,493.659
11.0,-5900.175,495.781
11.2,-5835.498,507.821
11.4,3782.249,530.983
11.6,-6036.028,566.532
11.8,8749.184,615.792
12.0,4698.292,680.146
12.2,-2858.851,761.041
12.4,649.18,859.984
12.6,5975.669,978.548
12.8,-3766.905,1118.369
13.0,7618.336,1281.15
13.2,-6007.378,1468.663
13.4,10454.668,1682.745
13.6,-6982.939,1925.307
13.8,9499.879,2198.326
14.0,2187.495,2503.854
14.2,-5017.173,2844.017
14.4,7158.143,3221.012
14.6,8788.006,3637.114
14.8,1570.067,4094.675
15.0,9195.535,4596.122
15.2,15406.265,5143.965
15.4,14248.504,5740.792
15.6,14270.538,6389.272
15.8,4993.77,7092.158
16.0,7323.764,7852.286
16.2,280.945,8672.577
16.4,4867.39,9556.039
16.6,4224.027,10505.767
16.8,18587.004,11524.945
17.0,16216.636,12616.846
17.2,14541.122,13784.836
17.4,6955.207,15032.37
17.6,7426.349,16363.0
17.8,12236.921,17780.371
18.0,9565.267,19288.225
18.2,25336.2,20890.399
18.4,23380.617,22590.831
18.6,18515.617,24393.558
18.8,33306.442,26302.717
19.0,34817.04,28322.547
19.2,23522.69,30457.393
19.4,40008.147,32711.701
19.6,37155.555,35090.026
19.8,38307.148,37597.028
20.0,39876.536,40237.476
