-20.0,-44557.076,-13622.773
-19.8,-33172.819,-13493.697
-19.6,-37061.376,-13364.53
-19.4,-30129.693,-13235.274
-19.2,-31461.932,-13105.926
-19.0,-16365.5,-12976.489
-18.8,-30935.321,-12846.961
-18.6,-31573.506,-12717.342
-18.4,-23560.855,-12587.633
-18.2,-25778.984,-12457.833
-18.0,-12190.133,-12327.943
-17.8,-23308.988,-12197.963
-17.6,-21036.008,-12067.892
-17.4,-18465.07,-11937.731
-17.2,-11034.788,-11807.479
-17.0,-9729.878,-11677.137
-16.8,-10495.971,-11546.704
-16.6,-6571.677,-11416.181
-16.4,-713.256,-11285.567
-16.2,-2946.437,-11154.863
-16.0,-12451.453,-11024.068
-15.8,-13095.751,-10893.183
-15.6,2825.024,-10762.208
-15.4,-7710.173,-10631.142
-15.2,-5981.928,-10499.985
-15.0,-12840.859,-10368.738
-14.8,-5608.014,-10237.401
-14.6,-10414.584,-10105.973
-14.4,2372.858,-9974.455
-14.2,-13262.594,-9842.846
-14.0,-8144.943,-9711.147
-13.8,2446.675,-9579.357
-13.6,6378.529,-9447.477
-13.4,4627.983,-9315.506
-13.2,-7982.764,-9183.445
-13.0,-435.451,-9051.293
-12.8,435.363,-8919.051
-12.6,-4348.964,-8786.719
-12.4,6576.903,-8654.296
-12.2,3288.07,-8521.783
-12.0,3236.135,-8389.179
-11.8,6879.248,-8256.484
-11.6,445.669,-8123.7
-11.4,1199.517,-7990.824
-11.2,6308.335,-7857.859
-11.0,-6283.484,-7724.802
-10.8,4667.998,-7591.656
-10.6,-3256.053,-7458.419
-10.4,-6602.132,-7325.091
-10.2,6944.78,-7191.673
-10.0,3014.316,-7058.165
-9.8,-7552.566,-6924.566
-9.6,-8411.125,-6790.876
-9.4,332.29,-6657.096
-9.2,-4179.733,-6523.226
-9.0,-8302.675,-6389.265
-8.8,9146.057,-6255.214
-8.6,-7785.594,-6121.072
-8.4,-7101.657,-5986.84
-8.2,-2857.186,-5852.518
-8.0,-5697.632,-5718.104
-7.8,7479.255,-5583.601
-7.6,-2314.041,-5449.007
-7.4,-6451.067,-5314.322
-7.2,-8621.297,-5179.547
-7.0,-5490.309,-5044.682
-6.8,-8953.052,-4909.726
-6.6,-358.471,-4774.68
-6.4,-4619.128,-4639.543
-6.2,6226.369,-4504.316
-6.0,4570.955,-4368.998
-5.8,-878.766,-4233.59
-5.6,-1954.692,-4098.091
-5.4,6329.707,-3962.502
-5.2,-7674.329,-3826.822
-5.0,7625.537,-3691.052
-4.8,-7848.329,-3555.192
-4.6,-5913.752,-3419.241
-4.4,-8574.711,-3283.199
-4.2,-2127.086,-3147.067
-4.0,2804.757,-3010.845
-3.8,2406.504,-2874.532
-3.6,6970.031,-2738.129
-3.4,-118.968,-2601.635
-3.2,1216.717,-2465.051
-3.0,583.428,-2328.376
-2.8,-6044.417,-2191.611
-2.6,3665.026,-2054.756
-2.4,-9827.065,-1917.81
-2.2,6259.015,-1780.773
-2.0,-6268.219,-1643.646
-1.8,1423.844,-1506.429
-1.6,8180.696,-1369.121
-1.4,3406.014,-1231.722
-1.2,4153.097,-1094.234
-1.0,8132.034,-956.654
-0.8,-7641.017,-818.985
-0.6,6874.972,-681.224
-0.4,-3813.136,-543.374
